device_vendor_REDHAT;dstport_0
device_vendor_CiscoSystems;dstport_5723
device_vendor_MICROSOFT;dstport_0
device_vendor_CiscoSystems;dstport_0
device_vendor_REDHAT;dstport_2123
device_vendor_CHECK POINT;dstport_3389
device_vendor_CHECK POINT;dstport_5060
device_vendor_CHECK POINT;dstport_8006
device_vendor_CHECK POINT;dstport_8002
device_vendor_CHECK POINT;dstport_8007
device_vendor_CHECK POINT;dstport_8443
device_vendor_CiscoSystems;dstport_9100
device_vendor_CHECK POINT;dstport_9100
device_vendor_REDHAT;dstport_25
device_vendor_CHECK POINT;dstport_2123
device_vendor_CHECK POINT;dstport_5723
device_vendor_CiscoSystems;dstport_2123
device_vendor_CiscoSystems;dstport_10039
device_vendor_CHECK POINT;dstport_333
device_vendor_CHECK POINT;dstport_38
device_vendor_MICROSOFT;srcipint_-1
device_vendor_REDHAT;srcipint_-1
device_vendor_CHECK POINT;srcipint_173041620
device_vendor_MICROSOFT;srcipint_176965941
device_vendor_MICROSOFT;srcipint_172230581
device_vendor_MICROSOFT;srcipint_176965924
device_vendor_MICROSOFT;srcipint_177025076
device_vendor_MICROSOFT;srcipint_177049810
device_vendor_MICROSOFT;srcipint_172236990
device_vendor_MICROSOFT;srcipint_176949385
device_vendor_MICROSOFT;srcipint_176951585
device_vendor_CHECK POINT;srcipint_176947211
device_vendor_MICROSOFT;srcipint_172234884
device_vendor_REDHAT;srcipint_176947212
device_vendor_MICROSOFT;srcipint_177053749
device_vendor_MICROSOFT;srcipint_177035385
device_vendor_MICROSOFT;srcipint_176999454
device_vendor_MICROSOFT;srcipint_172280416
device_vendor_MICROSOFT;srcipint_172280418
device_vendor_CHECK POINT;srcipint_2960589842
device_vendor_REDHAT;srcport_0
device_vendor_CHECK POINT;srcport_80
device_vendor_MICROSOFT;srcport_0
device_vendor_MICROSOFT;srcport_50740
device_vendor_MICROSOFT;srcport_56213
device_vendor_MICROSOFT;srcport_59010
device_vendor_MICROSOFT;srcport_55370
device_vendor_MICROSOFT;srcport_63312
device_vendor_MICROSOFT;srcport_63571
device_vendor_CHECK POINT;srcport_54383
device_vendor_CHECK POINT;srcport_56981
device_vendor_CHECK POINT;srcport_52739
device_vendor_CHECK POINT;srcport_8080
device_vendor_CHECK POINT;srcport_59527
device_vendor_CHECK POINT;srcport_44103
device_vendor_CHECK POINT;srcport_43114
device_vendor_CHECK POINT;srcport_55954
device_vendor_CHECK POINT;srcport_2123
device_vendor_CHECK POINT;srcport_58256
device_vendor_MICROSOFT;srcport_64308
